id,nom,debut,fin,station_id
4,GPLc,2009-04-30T11:29:00,,45000005
3,E85,2010-03-05T09:17:00,,45000005
5,E10,2013-03-22T09:00:00,,45000005
2,SP95,2017-12-14T10:22:13,,45000005
1,Gazole,2018-04-16T17:48:47,,45000005
6,SP98,2018-04-16T17:48:48,,45000005
2,SP95,2009-12-08T15:17:00,,45000006
4,GPLc,2017-07-20T00:00:00,,45000008
2,SP95,2017-10-02T09:54:15,,45100001
3,E85,2017-10-02T09:54:15,,45100001
4,GPLc,2017-10-02T09:54:16,,45100001
6,SP98,2022-10-10T08:23:33,,45100001
1,Gazole,2022-10-11T16:01:55,,45100001
2,SP95,2009-10-22T10:30:00,,45100003
3,E85,2017-08-30T09:32:38,,45100004
4,GPLc,2017-08-30T09:32:39,,45100004
5,E10,2017-08-30T09:32:39,,45100004
2,SP95,2022-10-05T09:33:10,,45100004
6,SP98,2022-10-05T09:33:10,,45100004
1,Gazole,2022-10-07T08:06:34,,45100004
2,SP95,2011-11-24T10:23:00,,45110001
4,GPLc,2016-07-13T00:00:00,,45110001
1,Gazole,2022-10-04T18:38:30,,45110001
5,E10,2022-10-05T09:55:10,,45110001
3,E85,2022-10-11T17:55:57,,45110001
2,SP95,2012-07-20T09:34:00,,45110004
3,E85,2012-07-20T09:34:00,,45110004
4,GPLc,2012-07-20T09:34:00,,45110004
5,E10,2014-10-02T15:00:00,,45120001
2,SP95,2015-04-22T08:00:00,,45120002
4,GPLc,2020-11-09T07:10:41,,45120002
5,E10,2022-10-03T08:18:47,,45120002
3,E85,2022-10-04T09:49:28,,45120002
6,SP98,2022-10-05T14:16:37,,45120002
1,Gazole,2022-10-06T12:34:00,,45120002
3,E85,2010-03-03T09:06:00,,45120004
5,E10,2014-08-27T18:00:00,,45120004
3,E85,2022-07-18T17:17:35,,45120005
4,GPLc,2022-07-18T17:17:35,,45120005
1,Gazole,2022-10-10T16:47:58,,45120005
2,SP95,2022-10-10T16:47:59,,45120005
5,E10,2022-10-10T16:47:59,,45120005
4,GPLc,2017-11-14T08:05:48,,45120007
6,SP98,2021-12-21T12:59:58,,45120007
2,SP95,2022-01-27T10:03:14,,45120007
1,Gazole,2022-10-11T12:54:58,,45120007
5,E10,2022-10-11T12:54:59,,45120007
3,E85,2022-10-09T12:49:12,,45120008
4,GPLc,2022-10-09T12:49:12,,45120008
1,Gazole,2022-10-11T18:28:52,,45120008
2,SP95,2022-10-11T18:28:52,,45120008
5,E10,2022-10-11T18:28:52,,45120008
6,SP98,2022-10-11T18:28:53,,45120008
2,SP95,2018-01-02T08:40:47,,45130003
3,E85,2018-01-02T08:40:47,,45130003
4,GPLc,2018-01-02T08:40:47,,45130003
2,SP95,2009-10-19T13:43:00,,45130004
2,SP95,2018-11-26T07:21:50,,45130005
1,Gazole,2022-10-10T08:13:34,,45130005
1,Gazole,2015-07-21T14:55:00,,45130006
2,SP95,2015-07-21T14:55:00,,45130006
6,SP98,2015-07-21T14:55:00,,45130006
3,E85,2017-09-25T13:24:41,,45140001
2,SP95,2022-09-05T10:30:56,,45140001
6,SP98,2022-10-07T17:47:52,,45140001
5,E10,2022-10-08T08:08:46,,45140001
2,SP95,2009-11-26T09:43:00,,45140003
3,E85,2011-07-08T10:15:00,,45140003
4,GPLc,2011-07-08T10:15:00,,45140003
4,GPLc,2018-11-19T09:07:43,,45140005
3,E85,2018-12-05T09:01:52,,45140005
5,E10,2020-03-18T09:41:26,,45140005
1,Gazole,2022-10-07T08:24:33,,45140005
2,SP95,2022-10-07T17:00:35,,45140005
6,SP98,2022-10-07T19:13:38,,45140005
5,E10,2022-10-07T08:43:58,,45140007
6,SP98,2022-10-07T08:43:58,,45140007
1,Gazole,2022-10-08T16:20:18,,45140007
2,SP95,2022-10-08T16:20:18,,45140007
3,E85,2022-10-08T16:20:18,,45140007
3,E85,2017-09-26T14:19:07,,45150001
4,GPLc,2017-10-18T14:04:36,,45150001
2,SP95,2017-10-31T15:55:01,,45150001
6,SP98,2022-10-05T19:37:01,,45150001
1,Gazole,2019-01-31T09:38:20,,45150003
2,SP95,2019-02-08T15:20:29,,45150003
5,E10,2019-02-08T15:20:29,,45150003
2,SP95,2017-08-29T09:57:59,,45160001
3,E85,2017-08-29T09:57:59,,45160001
1,Gazole,2022-10-11T15:11:37,,45160001
4,GPLc,2022-09-16T09:57:46,,45160003
2,SP95,2022-10-08T08:23:41,,45160003
5,E10,2022-10-11T17:07:17,,45160003
3,E85,2009-09-29T06:00:00,,45160004
2,SP95,2009-09-29T06:05:00,,45160004
3,E85,2017-09-03T08:36:40,,45160005
4,GPLc,2017-09-03T08:36:40,,45160005
2,SP95,2022-10-08T07:39:37,,45160005
5,E10,2022-10-11T10:42:25,,45160005
1,Gazole,2022-10-07T08:52:19,,45160006
3,E85,2022-10-07T08:52:19,,45160006
4,GPLc,2022-10-07T08:52:20,,45160006
5,E10,2022-10-07T08:52:20,,45160006
6,SP98,2022-10-07T08:52:20,,45160006
2,SP95,2022-10-11T08:06:18,,45160006
1,Gazole,2022-10-04T15:48:42,,45170001
5,E10,2022-10-05T09:31:24,,45170001
3,E85,2022-10-07T08:19:38,,45170001
6,SP98,2022-10-07T08:19:38,,45170001
3,E85,2017-09-22T09:53:24,,45170002
4,GPLc,2017-09-22T09:53:24,,45170002
2,SP95,2018-12-29T14:13:04,,45170002
3,E85,2017-08-31T19:15:50,,45170004
4,GPLc,2017-08-31T19:15:50,,45170004
6,SP98,2017-08-31T19:15:51,,45170004
5,E10,2015-04-29T12:00:00,,45170005
1,Gazole,2015-04-29T12:00:00,,45170005
6,SP98,2015-09-29T10:00:00,,45170005
1,Gazole,2022-10-11T09:36:56,,45170006
2,SP95,2022-10-11T09:36:56,,45170006
3,E85,2022-10-11T09:36:57,,45170006
4,GPLc,2022-10-11T09:36:57,,45170006
5,E10,2022-10-11T09:36:58,,45170006
6,SP98,2022-10-11T09:36:58,,45170006
2,SP95,2017-08-31T15:24:22,,45190001
3,E85,2017-08-31T15:24:22,,45190001
4,GPLc,2017-08-31T15:24:23,,45190001
5,E10,2022-10-08T07:19:41,,45190001
1,Gazole,2022-10-10T09:44:42,,45190001
6,SP98,2022-10-10T09:44:43,,45190001
2,SP95,2010-03-12T10:46:00,,45190002
2,SP95,2017-08-31T08:41:05,,45190003
4,GPLc,2017-08-31T08:41:06,,45190003
1,Gazole,2022-10-11T07:59:41,,45190003
3,E85,2011-03-15T15:40:00,,45190005
3,E85,2010-11-05T15:13:00,,45190007
4,GPLc,2010-11-05T15:13:00,,45190007
5,E10,2010-11-05T15:13:00,,45190007
1,Gazole,2012-10-01T08:41:00,,45190007
2,SP95,2012-10-01T08:41:00,,45190007
2,SP95,2012-05-10T17:03:00,,45190009
2,SP95,2019-01-19T08:59:39,,45190010
3,E85,2019-01-19T08:59:39,,45190010
2,SP95,2015-12-22T00:00:00,,45190011
3,E85,2015-12-22T00:00:00,,45190011
3,E85,2022-02-22T11:43:43,,45190014
2,SP95,2022-02-22T11:43:43,,45190014
2,SP95,2022-04-09T11:39:06,,45190015
3,E85,2022-04-09T11:39:07,,45190015
4,GPLc,2022-09-13T10:17:13,,45190015
5,E10,2022-10-10T08:34:07,,45190015
1,Gazole,2022-10-10T13:23:58,,45190015
6,SP98,2022-10-10T14:55:08,,45190015
2,SP95,2017-09-04T08:35:35,,45200001
3,E85,2017-09-04T08:35:35,,45200001
2,SP95,2010-03-31T00:00:00,,45200002
3,E85,2014-03-26T00:00:00,,45200002
2,SP95,2010-07-01T06:00:00,,45200003
3,E85,2018-06-11T17:27:05,,45200003
4,GPLc,2018-06-11T17:27:05,,45200003
1,Gazole,2022-10-06T17:05:27,,45200003
5,E10,2022-10-06T17:05:27,,45200003
6,SP98,2022-10-06T17:05:27,,45200003
4,GPLc,2019-07-15T09:24:14,,45200004
5,E10,2022-10-08T08:59:17,,45200004
1,Gazole,2022-10-11T19:09:44,,45200006
6,SP98,2022-10-06T16:34:53,,45200007
5,E10,2022-10-07T18:19:30,,45200007
3,E85,2022-10-07T18:19:30,,45200007
5,E10,2014-10-03T09:03:00,,45210001
3,E85,2014-10-03T09:04:00,,45210001
4,GPLc,2014-10-03T09:04:00,,45210001
2,SP95,2017-08-30T10:51:49,,45210002
3,E85,2017-08-30T10:51:49,,45210002
4,GPLc,2017-08-30T10:51:50,,45210002
2,SP95,2009-11-06T08:13:00,,45210003
1,Gazole,2009-11-23T08:43:00,,45210003
5,E10,2009-11-23T08:43:00,,45210003
2,SP95,2009-12-01T18:37:00,,45210004
3,E85,2017-09-27T07:24:01,,45210004
4,GPLc,2017-09-27T07:24:02,,45210004
1,Gazole,2022-08-08T12:14:34,,45210004
5,E10,2022-10-11T18:54:17,,45210004
6,SP98,2022-10-11T18:54:17,,45210004
3,E85,2017-09-01T13:23:02,,45210005
4,GPLc,2017-09-01T13:23:02,,45210005
5,E10,2017-09-01T13:23:02,,45210005
1,Gazole,2022-10-11T18:11:13,,45210005
6,SP98,2022-10-11T19:11:19,,45210005
2,SP95,2022-03-25T15:05:03,,45210006
4,GPLc,2022-03-25T15:05:04,,45210006
3,E85,2022-03-25T15:05:04,,45210006
2,SP95,2018-06-13T10:29:16,,45220001
4,GPLc,2018-06-13T10:29:16,,45220001
5,E10,2022-10-08T08:32:14,,45220001
6,SP98,2022-10-08T08:32:14,,45220001
4,GPLc,2017-09-15T07:28:35,,45230001
2,SP95,2022-04-05T02:32:06,,45230001
1,Gazole,2022-10-09T13:28:29,,45230001
6,SP98,2022-10-09T13:28:29,,45230001
5,E10,2022-10-11T07:29:21,,45230001
5,E10,2016-02-02T09:30:00,,45240001
3,E85,2017-09-13T10:24:32,,45240001
4,GPLc,2017-09-13T10:24:32,,45240001
6,SP98,2022-10-10T08:34:35,,45240001
3,E85,2017-09-20T18:33:43,,45240002
4,GPLc,2017-09-20T18:33:44,,45240002
2,SP95,2019-12-17T19:37:40,,45240002
6,SP98,2022-10-10T14:16:17,,45240002
3,E85,2018-08-21T09:56:48,,45250001
4,GPLc,2018-08-21T09:56:49,,45250001
5,E10,2018-09-14T11:23:04,,45250001
6,SP98,2022-10-10T14:19:39,,45250001
1,Gazole,2022-10-11T16:42:33,,45250001
2,SP95,2022-10-11T16:42:34,,45250001
2,SP95,2011-11-17T15:09:00,,45250002
2,SP95,2017-09-05T09:06:14,,45250003
4,GPLc,2017-09-05T09:06:15,,45250003
6,SP98,2019-12-21T08:38:07,,45250003
5,E10,2022-10-05T08:13:47,,45250003
1,Gazole,2022-10-07T09:08:35,,45250003
3,E85,2022-10-08T10:40:50,,45250003
4,GPLc,2021-11-24T08:42:36,,45260001
1,Gazole,2022-10-11T18:13:07,,45260001
2,SP95,2022-10-11T18:13:07,,45260001
3,E85,2022-10-11T18:13:07,,45260001
6,SP98,2022-10-11T18:13:08,,45260001
5,E10,2022-10-11T18:13:08,,45260001
4,GPLc,2017-12-13T12:28:11,,45270001
3,E85,2017-12-13T12:28:11,,45270001
2,SP95,2020-01-21T10:59:45,,45270001
5,E10,2022-10-11T19:12:52,,45270001
1,Gazole,2022-10-11T19:12:52,,45270001
6,SP98,2022-10-11T19:12:52,,45270001
6,SP98,2014-09-02T00:00:00,,45270002
2,SP95,2014-11-25T00:00:00,,45270002
3,E85,2020-02-04T10:36:05,,45270002
4,GPLc,2020-02-04T10:36:05,,45270002
5,E10,2020-02-04T10:36:05,,45270002
3,E85,2017-11-18T16:21:44,,45290001
4,GPLc,2017-11-18T16:21:44,,45290001
6,SP98,2016-07-20T11:00:00,,45290002
2,SP95,2018-01-22T10:24:05,,45290003
3,E85,2017-08-29T09:39:49,,45300001
4,GPLc,2017-08-29T09:39:49,,45300001
6,SP98,2018-11-15T12:27:16,,45300001
4,GPLc,2010-04-01T06:00:00,,45300002
2,SP95,2010-04-01T06:00:00,,45300002
3,E85,2010-04-01T06:00:00,,45300002
5,E10,2010-04-01T06:00:00,,45300002
3,E85,2012-06-04T11:11:00,,45300003
5,E10,2022-10-08T12:15:10,,45300003
2,SP95,2022-10-10T07:09:19,,45300003
6,SP98,2022-10-10T07:09:19,,45300003
4,GPLc,2022-10-11T08:28:00,,45300003
1,Gazole,2022-10-11T14:36:57,,45300003
2,SP95,2017-10-04T18:54:30,,45300005
3,E85,2017-10-04T18:54:31,,45300005
4,GPLc,2017-10-04T18:54:31,,45300005
2,SP95,2012-06-04T15:45:00,,45300006
4,GPLc,2019-12-02T19:11:05,,45300006
3,E85,2022-10-10T08:34:17,,45300006
1,Gazole,2022-10-10T15:08:49,,45300006
5,E10,2022-10-11T12:55:04,,45300006
6,SP98,2022-10-11T12:55:04,,45300006
3,E85,2019-08-01T08:34:33,,45300007
4,GPLc,2019-08-01T08:34:33,,45300007
6,SP98,2019-08-01T08:34:33,,45300007
3,E85,2019-10-18T16:25:16,,45310001
4,GPLc,2021-05-21T12:44:33,,45310001
5,E10,2021-05-21T12:44:33,,45310001
3,E85,2020-07-18T09:13:04,,45320001
5,E10,2022-04-20T09:26:13,,45320001
4,GPLc,2022-06-08T11:01:02,,45320001
3,E85,2022-06-03T16:58:33,,45320003
3,E85,2017-09-01T07:34:16,,45320004
4,GPLc,2017-09-01T07:34:16,,45320004
5,E10,2018-07-25T09:04:26,,45320004
3,E85,2019-06-12T20:02:34,,45330001
4,GPLc,2019-06-12T20:02:34,,45330001
1,Gazole,2022-10-06T17:45:21,,45330001
2,SP95,2022-10-08T11:07:51,,45330001
5,E10,2022-10-08T11:07:51,,45330001
6,SP98,2022-10-08T11:07:51,,45330001
3,E85,2017-09-04T11:54:54,,45330002
4,GPLc,2017-09-04T11:54:54,,45330002
5,E10,2017-09-04T11:54:54,,45330002
1,Gazole,2022-10-10T17:40:35,,45330002
2,SP95,2022-10-10T17:40:36,,45330002
6,SP98,2022-10-11T15:40:23,,45330002
4,GPLc,2018-06-19T14:10:50,,45330003
2,SP95,2018-06-19T14:10:50,,45330003
1,Gazole,2022-10-10T18:54:23,,45330003
3,E85,2022-10-10T18:54:24,,45330003
5,E10,2022-10-10T18:54:24,,45330003
6,SP98,2022-10-10T18:54:24,,45330003
4,GPLc,2019-10-18T15:27:26,,45330004
2,SP95,2021-07-11T09:29:30,,45330004
3,E85,2021-07-11T09:29:30,,45330004
5,E10,2022-10-06T08:50:20,,45330004
1,Gazole,2022-10-08T18:25:05,,45330004
6,SP98,2022-10-08T18:25:05,,45330004
2,SP95,2017-08-31T12:11:40,,45340001
4,GPLc,2017-08-31T12:11:41,,45340001
5,E10,2022-10-10T09:42:12,,45340001
6,SP98,2022-10-10T18:20:18,,45340001
2,SP95,2011-10-22T08:07:00,,45340002
1,Gazole,2014-09-02T00:00:00,,45340002
5,E10,2014-09-02T00:00:00,,45340002
6,SP98,2014-09-02T00:00:00,,45340002
2,SP95,2017-09-27T23:49:37,,45340004
3,E85,2017-10-12T09:40:52,,45360005
4,GPLc,2017-10-12T09:40:52,,45360005
5,E10,2017-10-12T09:40:53,,45360005
1,Gazole,2022-10-07T16:01:23,,45360005
3,E85,2018-03-28T12:02:29,,45370001
4,GPLc,2018-03-28T12:02:30,,45370001
2,SP95,2018-10-18T11:34:56,,45370001
6,SP98,2022-10-05T20:10:28,,45370002
4,GPLc,2017-10-07T09:44:54,,45380001
5,E10,2022-10-11T09:40:10,,45380001
6,SP98,2022-10-11T13:13:24,,45380001
1,Gazole,2022-10-11T15:49:15,,45380001
3,E85,2022-10-11T16:42:35,,45380001
3,E85,2020-04-17T15:14:59,,45390002
4,GPLc,2020-04-17T15:14:59,,45390002
2,SP95,2020-08-19T09:38:04,,45390002
3,E85,2016-11-28T00:00:00,,45400001
4,GPLc,2016-11-28T00:00:00,,45400001
5,E10,2016-11-28T00:00:00,,45400001
6,SP98,2022-10-07T06:47:50,,45400001
1,Gazole,2022-10-09T12:21:44,,45400001
2,SP95,2022-10-10T06:42:01,,45400001
4,GPLc,2017-08-29T17:35:37,,45400002
1,Gazole,2022-10-11T09:27:14,,45400002
6,SP98,2022-10-11T13:22:37,,45400002
2,SP95,2009-10-20T09:39:00,,45400003
3,E85,2010-10-21T16:36:00,,45400003
2,SP95,2018-11-07T09:25:41,,45400004
4,GPLc,2017-06-07T00:00:00,,45400005
2,SP95,2020-04-21T09:00:03,,45400005
2,SP95,2014-04-01T11:00:00,,45410001
2,SP95,2017-09-01T08:56:08,,45410001
4,GPLc,2017-09-01T08:56:08,,45410001
3,E85,2022-10-10T12:04:32,,45410001
6,SP98,2022-10-10T12:04:33,,45410001
1,Gazole,2022-10-11T14:19:17,,45410001
5,E10,2022-10-11T14:19:17,,45410001
5,E10,2015-03-25T10:00:00,,45420001
3,E85,2017-09-22T09:05:35,,45420001
4,GPLc,2017-09-22T09:05:35,,45420001
3,E85,2017-09-05T09:03:22,,45420002
4,GPLc,2017-09-05T09:03:22,,45420002
1,Gazole,2022-10-07T08:03:26,,45420002
5,E10,2022-10-07T08:03:26,,45420002
2,SP95,2022-10-07T16:15:32,,45420002
6,SP98,2022-10-07T16:15:32,,45420002
2,SP95,2017-08-29T17:29:07,,45430001
3,E85,2017-08-29T17:29:08,,45430001
4,GPLc,2021-06-11T16:19:47,,45430001
1,Gazole,2022-10-10T12:19:12,,45430001
5,E10,2022-10-10T12:19:13,,45430001
6,SP98,2022-10-10T12:19:13,,45430001
2,SP95,2010-03-22T09:12:00,,45430002
4,GPLc,2010-03-22T09:14:00,,45430002
3,E85,2010-10-13T08:45:00,,45430002
2,SP95,2020-01-03T07:57:36,,45430003
3,E85,2020-01-03T07:57:36,,45430003
4,GPLc,2020-01-03T07:57:36,,45430003
5,E10,2022-10-06T10:04:08,,45430003
1,Gazole,2022-10-10T08:14:12,,45430003
6,SP98,2022-10-10T08:14:12,,45430003
2,SP95,2020-01-20T09:08:12,,45430004
2,SP95,2017-11-02T16:29:33,,45430005
4,GPLc,2017-11-02T16:29:34,,45430005
5,E10,2022-10-11T06:41:04,,45430005
3,E85,2022-10-11T18:25:51,,45430005
6,SP98,2022-10-11T18:25:51,,45430005
2,SP95,2022-09-27T19:24:12,,45430006
3,E85,2022-09-27T19:24:12,,45430006
4,GPLc,2022-09-27T19:24:12,,45430006
5,E10,2022-10-05T19:33:50,,45430006
6,SP98,2022-10-06T06:12:02,,45430006
2,SP95,2011-11-02T08:00:00,,45450001
1,Gazole,2011-11-02T08:00:00,,45450001
5,E10,2014-11-06T16:23:00,,45450002
3,E85,2015-02-26T00:00:00,,45450002
3,E85,2017-08-29T14:22:09,,45450002
4,GPLc,2017-08-29T14:22:09,,45450002
5,E10,2017-08-29T14:22:09,,45450002
6,SP98,2017-12-01T09:53:48,,45450002
3,E85,2018-03-22T14:55:11,,45450003
4,GPLc,2018-03-22T14:55:11,,45450003
5,E10,2018-03-22T14:55:11,,45450003
6,SP98,2022-10-06T19:59:20,,45450003
1,Gazole,2022-10-08T19:49:29,,45450003
2,SP95,2022-10-08T19:49:29,,45450003
2,SP95,2022-05-12T12:12:34,,45460002
3,E85,2022-05-12T12:12:35,,45460002
4,GPLc,2022-05-12T12:12:35,,45460002
1,Gazole,2022-10-11T07:25:32,,45460002
2,SP95,2011-02-24T07:10:00,,45460003
1,Gazole,2022-10-04T14:19:18,,45470001
5,E10,2022-10-05T09:31:48,,45470001
6,SP98,2022-10-07T08:19:56,,45470001
3,E85,2022-10-07T10:15:45,,45470001
3,E85,2022-09-16T09:37:27,,45480002
2,SP95,2022-09-16T09:37:27,,45480002
4,GPLc,2022-09-16T09:37:27,,45480002
6,SP98,2022-10-08T19:59:37,,45480002
3,E85,2017-09-23T17:16:53,,45500001
2,SP95,2017-09-25T16:59:00,,45500001
4,GPLc,2017-08-30T09:43:49,,45500002
3,E85,2017-08-30T09:43:49,,45500002
5,E10,2017-08-30T09:43:49,,45500002
3,E85,2010-10-21T16:36:00,,45500003
2,SP95,2013-04-04T10:03:00,,45500003
5,E10,2010-04-24T00:00:00,,45500004
1,Gazole,2010-04-24T13:00:00,,45500004
3,E85,2016-10-26T09:00:00,,45500006
4,GPLc,2017-10-20T08:48:22,,45500006
5,E10,2017-10-20T08:48:22,,45500006
2,SP95,2010-08-02T10:38:00,,45500007
3,E85,2010-08-02T10:38:00,,45500007
4,GPLc,2010-08-02T10:38:00,,45500007
1,Gazole,2022-10-05T06:27:42,,45500007
5,E10,2022-10-06T09:31:28,,45500007
6,SP98,2022-10-06T09:31:28,,45500007
3,E85,2022-03-11T16:24:21,,45500009
4,GPLc,2022-03-11T16:24:21,,45500009
5,E10,2022-03-11T16:24:21,,45500009
6,SP98,2022-10-06T11:26:50,,45500009
1,Gazole,2022-10-07T08:55:17,,45500009
2,SP95,2022-10-07T08:55:18,,45500009
1,Gazole,2022-10-11T18:45:23,,45510002
2,SP95,2010-03-17T15:08:00,,45520001
2,SP95,2018-01-23T15:03:00,,45520003
5,E10,2009-04-17T15:10:00,,45550001
4,GPLc,2017-09-18T15:57:00,,45550002
5,E10,2017-09-18T15:57:00,,45550002
3,E85,2022-06-09T08:50:14,,45550002
1,Gazole,2022-10-06T13:35:22,,45550002
2,SP95,2022-10-06T13:35:22,,45550002
6,SP98,2022-10-06T13:35:22,,45550002
4,GPLc,2017-09-08T07:35:19,,45560001
2,SP95,2018-02-08T12:30:48,,45560001
5,E10,2022-10-06T18:57:50,,45560001
1,Gazole,2022-10-06T18:57:50,,45560001
6,SP98,2022-10-08T07:17:32,,45560001
3,E85,2022-10-11T07:13:34,,45560001
4,GPLc,2012-03-19T11:06:00,,45570001
2,SP95,2019-02-02T12:21:12,,45570001
1,Gazole,2022-10-10T08:47:03,,45570001
5,E10,2022-10-10T08:47:04,,45570001
6,SP98,2022-10-10T08:47:04,,45570001
2,SP95,2017-08-30T10:45:10,,45600002
4,GPLc,2017-11-23T08:47:28,,45600002
5,E10,2022-10-05T09:18:56,,45600002
6,SP98,2022-10-08T19:14:39,,45600002
1,Gazole,2022-10-08T19:14:39,,45600002
3,E85,2019-01-25T17:23:37,,45630001
4,GPLc,2019-01-25T17:23:38,,45630001
5,E10,2019-01-25T17:23:38,,45630001
6,SP98,2019-01-25T17:23:38,,45630001
1,Gazole,2022-10-10T10:09:42,,45630001
2,SP95,2022-10-10T10:09:43,,45630001
2,SP95,2017-09-04T10:38:00,,45640001
4,GPLc,2017-09-04T10:38:00,,45640001
5,E10,2022-10-05T18:12:38,,45640001
6,SP98,2022-10-05T18:12:38,,45640001
1,Gazole,2022-10-06T10:59:36,,45640001
3,E85,2022-10-10T10:14:06,,45640001
3,E85,2017-08-29T10:25:35,,45650001
4,GPLc,2017-08-29T10:25:35,,45650001
2,SP95,2020-08-20T12:57:01,,45650001
3,E85,2017-09-04T18:24:39,,45680003
4,GPLc,2017-09-04T18:24:39,,45680003
2,SP95,2017-09-04T18:23:20,,45680004
3,E85,2017-09-04T18:23:20,,45680004
4,GPLc,2017-09-04T18:23:20,,45680004
1,Gazole,2022-10-11T19:23:24,,45680004
2,SP95,2010-03-25T11:41:00,,45700001
4,GPLc,2017-09-02T15:55:54,,45700002
2,SP95,2018-12-20T08:50:08,,45700002
1,Gazole,2017-05-12T12:00:00,,45700003
2,SP95,2017-05-12T12:00:00,,45700003
6,SP98,2017-05-12T12:00:00,,45700003
3,E85,2017-11-11T13:43:39,,45700004
4,GPLc,2017-11-11T13:43:39,,45700004
5,E10,2017-11-11T13:43:40,,45700004
3,E85,2019-08-29T14:21:20,,45700005
4,GPLc,2019-08-29T14:21:20,,45700005
5,E10,2019-08-29T14:21:20,,45700005
6,SP98,2022-10-11T19:07:13,,45700005
3,E85,2017-09-24T07:33:05,,45720002
4,GPLc,2017-09-24T07:33:05,,45720002
2,SP95,2018-11-26T16:19:10,,45720002
1,Gazole,2022-10-11T16:41:25,,45720002
5,E10,2022-10-11T16:41:25,,45720002
6,SP98,2022-10-11T16:41:26,,45720002
2,SP95,2010-10-28T09:48:00,,45750001
2,SP95,2017-08-31T08:35:56,,45750001
3,E85,2017-08-31T08:35:56,,45750001
4,GPLc,2017-08-31T08:35:57,,45750001
1,Gazole,2017-12-01T14:39:04,,45750001
5,E10,2017-12-01T14:39:04,,45750001
6,SP98,2017-12-01T14:39:04,,45750001
3,E85,2017-12-14T15:43:18,,45750002
4,GPLc,2017-12-14T15:43:18,,45750002
2,SP95,2022-10-07T09:24:06,,45750002
5,E10,2022-10-07T09:24:06,,45750002
6,SP98,2022-10-07T09:24:06,,45750002
1,Gazole,2022-10-10T09:33:47,,45750002
3,E85,2017-09-01T10:26:52,,45770001
4,GPLc,2017-09-01T10:26:52,,45770001
6,SP98,2022-10-08T10:28:36,,45770001
1,Gazole,2022-10-11T12:49:33,,45770001
2,SP95,2022-10-11T12:49:33,,45770001
5,E10,2022-10-11T12:49:34,,45770001
5,E10,2022-10-10T07:55:27,,45770002
2,SP95,2022-10-10T19:36:19,,45770002
1,Gazole,2022-10-11T09:43:41,,45770002
6,SP98,2022-10-11T11:12:43,,45770002
4,GPLc,2017-08-30T11:46:38,,45800001
3,E85,2017-08-30T11:46:38,,45800001
6,SP98,2022-10-11T17:55:21,,45800001
1,Gazole,2022-10-11T17:55:21,,45800001
1,Gazole,2022-10-06T19:03:27,,45800003
2,SP95,2022-10-08T10:04:49,,45800003
3,E85,2022-10-08T10:04:49,,45800003
4,GPLc,2022-10-08T10:04:49,,45800003
5,E10,2022-10-08T11:19:50,,45800003
6,SP98,2022-10-10T14:18:36,,45800003
2,SP95,2009-10-19T13:41:00,,45800004
2,SP95,2012-05-29T06:00:00,,45800005
3,E85,2012-05-29T06:00:00,,45800005
4,GPLc,2012-05-29T06:00:00,,45800005
2,SP95,2020-11-03T08:07:12,,45800008
4,GPLc,2020-11-03T08:07:12,,45800008
1,Gazole,2022-10-06T08:25:33,,45800008
5,E10,2022-10-07T16:04:09,,45800008
3,E85,2022-10-09T18:39:16,,45800008
6,SP98,2022-10-09T18:39:16,,45800008
2,SP95,2019-09-18T11:16:29,,46000001
3,E85,2019-09-18T11:16:29,,46000001
4,GPLc,2019-09-18T11:16:29,,46000001
2,SP95,2012-03-05T09:01:00,,46000003
3,E85,2013-11-18T14:45:00,,46000003
3,E85,2011-08-19T11:24:00,,46000004
2,SP95,2012-11-06T14:54:00,,46000004
4,GPLc,2018-11-20T15:32:05,,46000004
5,E10,2022-10-05T09:19:09,,46000004
6,SP98,2022-10-06T18:45:21,,46000004
4,GPLc,2018-07-18T10:05:24,,46000006
2,SP95,2020-10-08T17:30:20,,46000006
3,E85,2022-10-10T10:54:26,,46000006
5,E10,2022-10-10T10:54:27,,46000006
6,SP98,2022-10-10T10:54:28,,46000006
3,E85,2017-09-25T14:29:59,,46000007
4,GPLc,2017-09-25T14:29:59,,46000007
2,SP95,2021-10-18T14:31:58,,46000007
2,SP95,2019-07-08T15:01:47,,46000008
4,GPLc,2019-07-08T15:01:47,,46000008
1,Gazole,2011-03-10T09:23:00,,46000010
2,SP95,2015-02-20T16:00:00,,46000012
1,Gazole,2022-10-06T12:47:35,,46000012
5,E10,2022-10-06T14:37:54,,46000012
6,SP98,2022-10-06T17:29:59,,46000012
3,E85,2022-10-11T14:08:43,,46000012
3,E85,2019-11-13T16:29:49,,46000013
2,SP95,2012-03-14T10:30:00,,46090001
2,SP95,2019-04-18T18:18:59,,46090002
2,SP95,2022-09-08T10:31:31,,46090003
3,E85,2022-09-08T10:31:31,,46090003
4,GPLc,2022-09-08T10:31:31,,46090003
1,Gazole,2022-10-10T10:23:35,,46090003
5,E10,2022-10-10T10:23:35,,46090003
2,SP95,2017-09-02T20:06:27,,46090004
4,GPLc,2017-09-02T20:06:27,,46090004
4,GPLc,2017-09-09T08:26:10,,46100002
2,SP95,2017-11-13T08:01:06,,46100002
3,E85,2017-09-06T12:09:52,,46100003
4,GPLc,2017-09-06T12:09:52,,46100003
